485
-732.181 -1033.31 69.1056
-696.236 -1003.99 69.1056
-668.336 -977.254 69.1056
-647.411 -952.841 69.1056
-631.136 -924.941 69.1056
-616.024 -897.041 69.1056
-604.398 -871.466 69.1056
-592.773 -847.054 69.1056
-579.136 -820.316 69.1056
-563.836 -795.903 69.1056
-548.838 -779.263 69.1056
-531.64 -757.09 69.1056
-504.896 -734.362 69.1056
-446.26 -698.253 69.1056
-387.194 -666.866 69.1056
-345.38 -651.6 69.106
-300.212 -623.16 69.106
-276.978 -599.007 69.106
-259.638 -578.457 69.106
-247.098 -555.14 69.106
-241.565 -533.158 69.106
-241.557 -509.982 69.106
-244.428 -481.932 69.106
-254.313 -455.449 69.106
-268.557 -434.193 69.106
-276.895 -424.44 69.106
-287.673 -414.739 69.106
-311.61 -397.427 69.106
-332.735 -385.348 69.106
-359.6 -372.024 69.106
-388.158 -364.349 69.106
-424.873 -358.985 69.106
-471.874 -356.801 69.106
-514.721 -359.739 69.106
-576.587 -360.928 69.106
-637.459 -356.184 69.106
-675.198 -345.521 69.106
-721.946 -326.584 69.106
-773.658 -297.069 69.106
-817.858 -266.554 69.106
-833.665 -247.816 69.106
-851.09 -222.489 69.106
-870.483 -192.141 69.106
-886.798 -166.741 69.106
-905.078 -136.476 69.106
-917.297 -115.688 69.106
-928.936 -95.2948 69.106
-946.951 -59.7654 69.106
-958.645 -32.3083 69.106
-968.867 -8.51212 69.106
-981.954 22.5704 69.106
-999.718 54.5602 69.106
-1022.04 83.0887 69.106
-1029.46 94.0823 69.106
-1031.64 105.003 69.106
-1031.93 115.685 69.106
-1026.29 143.533 69.106
-1014.08 163.04 69.1056
-1003.51 176.228 69.106
-990.741 193.273 69.106
-980.424 205.86 69.106
-969.319 218.292 69.106
-954.79 232.299 69.106
-938.365 243.774 70.0
-924.42 248.713 72.0
-904.124 252.467 75.0
-877.251 255.355 80.0
-848.144 257.256 81.0
-827.239 259.057 82.2827
-786.042 258.206 85.0
-755.086 256.854 85.8301
-724.129 255.503 85.0
-690.946 260.764 80.0
-661.214 272.659 69.106
-636.229 285.322 69.106
-624.596 300.187 69.106
-605.886 321.488 69.106
-587.34 346.602 69.106
-573.839 371.039 69.106
-556.734 404.443 69.106
-549.894 437.085 69.106
-554.21 466.708 69.1056
-567.185 501.487 69.1056
-582.864 534.011 69.1056
-604.509 569.098 69.1056
-631.548 602.817 69.1056
-683.257 661.026 69.1056
-705.854 706.909 69.1056
-715.788 744.939 69.1056
-724.879 771.828 69.1056
-742.537 817.842 69.1056
-749.513 842.66 69.1056
-754.244 860.931 69.1056
-760.698 893.913 69.1056
-760.827 919.54 69.1056
-759.284 945.166 69.1056
-755.742 965.302 69.1056
-749.535 983.607 69.1056
-738.753 1001.91 69.1056
-725.023 1025.71 69.1056
-708.592 1044.01 70.0
-686.4 1057.86 75.0
-670.865 1064.95 81.0
-654.818 1070.99 83.0
-632.82 1075.91 86.0
-608.542 1079.25 85.0
-584.91 1082.06 85.0
-567.296 1081.91 85.0
-544.745 1081.73 82.0
-511.991 1075.8 75.7621
-498.078 1073.28 72.394
-477.224 1074.1 69.1056
-448.373 1077.55 69.1056
-417.648 1083.79 69.1056
-375.683 1094.89 69.1056
-340.543 1104.38 69.1056
-312.901 1108.87 69.1056
-287.248 1109.15 69.1056
-270.774 1112.48 69.1056
-248.808 1118.9 69.1056
-217.69 1136.26 69.1056
-197.355 1151.4 69.1056
-169.865 1174.15 69.1056
-137.054 1205.34 69.1056
-110.566 1219.35 69.1056
-74.7804 1231.46 69.1056
-40.0498 1240.0 69.1056
-8.9856 1244.72 69.1056
20.7843 1247.11 69.1056
44.0824 1243.14 69.1056
68.4828 1236.1 69.1056
105.095 1216.02 69.1056
123.478 1193.5 69.1056
136.579 1174.35 69.1056
148.616 1145.67 69.1056
161.465 1098.73 69.1056
165.952 1064.05 69.1056
154.284 1024.65 69.1056
118.06 981.733 69.1056
52.6798 938.188 69.1056
-13.0881 891.412 69.1056
-68.2544 838.279 69.1056
-117.581 783.065 69.1056
-165.498 735.394 69.1056
-192.91 695.688 69.1056
-210.695 654.336 69.1056
-223.228 620.945 69.1056
-225.73 586.938 69.1056
-222.381 551.487 69.1056
-211.085 485.167 69.1056
-182.48 374.862 69.1056
-149.833 267.318 69.1056
-126.241 197.995 69.1056
-97.1616 120.032 69.1056
-91.848 108.774 69.1056
-85.6057 94.5834 69.1056
-81.6598 86.3319 69.1056
-77.5887 76.9737 69.1056
-73.8225 70.8797 69.1056
-70.2884 65.2353 69.1056
-67.2019 61.4816 69.106
-64.3916 59.15 69.106
-61.8094 58.0797 69.106
-58.1561 58.3714 69.106
-54.8409 58.1113 69.106
-51.8699 61.0219 69.106
-48.5616 65.4848 69.106
-44.267 72.0602 69.106
-39.8854 77.7201 69.106
-34.3938 86.9885 69.106
-28.5261 95.2994 69.106
-22.6112 104.621 69.106
-14.6337 116.256 69.106
-2.84172 128.921 69.106
12.566 139.92 69.106
32.2791 151.028 69.106
47.4475 160.393 69.106
68.2341 174.182 69.106
90.2427 185.306 69.1056
118.445 203.168 69.1056
151.03 231.458 69.1056
182.136 265.726 69.1056
235.403 348.747 69.1056
298.736 463.048 69.1056
315.775 490.712 69.1056
344.698 548.61 69.1056
365.109 610.681 69.1056
399.699 705.101 69.1056
429.792 776.36 69.1056
459.075 849.152 69.1056
472.422 872.271 69.1056
481.591 886.357 69.1056
493.315 896.937 69.1056
504.36 905.962 69.1056
517.115 914.023 69.1056
576.307 945.948 69.106
592.445 954.494 69.106
604.856 959.527 69.106
619.719 965.162 69.106
637.99 969.681 69.1056
660.062 972.554 69.1056
710.247 980.569 69.1056
733.919 976.044 69.106
759.141 973.687 69.106
776.458 966.918 69.106
797.595 957.584 69.106
819.675 942.377 69.106
838.089 928.393 69.106
849.998 899.948 69.106
853.832 867.688 69.106
857.424 833.162 69.106
861.438 795.695 69.1056
860.993 760.216 69.1056
862.124 717.049 69.1056
862.159 661.142 69.1056
861.925 607.604 69.1056
861.718 596.968 69.106
862.391 584.428 69.106
863.517 571.62 67.0
